customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0173,Male,0,No,Yes,69,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),70.95,4902.19,No
CUST-0174,Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,85.74,2617.6,No
CUST-0175,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,45.21,3025.2,No
CUST-0176,Female,0,No,No,54,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,46.03,2513.69,No
CUST-0177,Female,1,No,Yes,55,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,112.27,6151.49,No
CUST-0178,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.08,1495.5,No
CUST-0179,Male,1,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),76.3,2842.74,No
CUST-0180,Male,0,No,No,23,Yes,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),83.42,1889.51,No
CUST-0181,Female,1,Yes,No,68,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),20.96,1481.65,No
CUST-0182,Female,0,Yes,No,69,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,80.43,5512.62,Yes
CUST-0183,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),69.46,737.39,No
CUST-0184,Female,0,No,No,15,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,Yes,Electronic check,73.12,1060.65,No
CUST-0185,Female,0,No,Yes,72,No,No,DSL,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,54.3,3893.8,No
CUST-0186,Male,0,Yes,No,58,No,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.23,1513.21,Yes
CUST-0187,Male,0,No,No,69,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,37.53,2606.5,Yes
CUST-0188,Male,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),114.03,107.39,No
CUST-0189,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,59.28,1149.22,No
CUST-0190,Male,0,No,Yes,58,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.13,3772.42,No
CUST-0191,Female,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,23.32,830.49,Yes
CUST-0192,Male,1,No,No,18,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,21.79,417.34,No
CUST-0193,Female,0,No,Yes,66,No,Yes,DSL,No internet service,Yes,No,No,No,No internet service,One year,Yes,Electronic check,90.44,5988.73,No
CUST-0194,Female,0,No,No,18,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,One year,No,Electronic check,72.35,1201.93,No
CUST-0195,Female,0,Yes,No,19,Yes,No,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),69.38,1265.17,No
CUST-0196,Female,1,Yes,No,70,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,42.56,2995.84,No
CUST-0197,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),93.22,4764.2,Yes
CUST-0198,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.99,1080.2,Yes
CUST-0199,Female,0,Yes,No,39,Yes,No,No,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.18,1486.9,No
CUST-0200,Male,0,Yes,No,38,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,64.53,2439.32,No
CUST-0201,Male,0,Yes,Yes,0,No,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.91,44.29,Yes
CUST-0202,Male,1,No,No,10,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,42.99,490.4,Yes
CUST-0203,Male,1,No,No,56,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),83.17,4671.44,No
CUST-0204,Female,0,No,No,49,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,83.75,4131.53,No
CUST-0205,Male,0,Yes,No,22,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,101.28,2197.74,No
CUST-0206,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),60.19,1850.31,No
CUST-0207,Male,0,No,No,41,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,25.38,1051.49,No
CUST-0208,Female,0,No,No,6,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.64,259.1,Yes
CUST-0209,Female,0,Yes,No,15,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.98,1693.76,No
CUST-0210,Male,0,Yes,No,59,Yes,Yes,No,Yes,No internet service,No,No,No,No,One year,Yes,Mailed check,78.22,4590.71,No
CUST-0211,Male,0,Yes,No,1,Yes,Yes,No,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,89.68,34.21,Yes
CUST-0212,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,18.74,,No
CUST-0213,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,70.34,3367.0,No
CUST-0214,Female,1,Yes,No,11,Yes,No,No,No,No internet service,No,No,No,No,One year,No,Mailed check,21.79,285.5,No
CUST-0215,Female,1,No,No,68,No,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,75.49,5257.62,No
CUST-0216,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),111.0,3972.98,No
CUST-0217,Female,0,No,No,31,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,115.81,3619.94,No
CUST-0218,Male,1,No,No,8,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.6,521.73,Yes
CUST-0219,Female,0,No,Yes,18,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,64.28,1147.18,No
CUST-0220,Male,0,No,No,47,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Two year,No,Electronic check,113.45,5258.28,No
CUST-0221,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,86.03,200.47,No
CUST-0222,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,448.68,No
CUST-0223,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.04,1393.19,No
CUST-0224,Female,0,No,No,53,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,42.26,2205.53,No
CUST-0225,Male,0,No,Yes,32,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Electronic check,65.45,2184.06,No
CUST-0226,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),64.0,1492.52,Yes
CUST-0227,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Credit card (automatic),76.8,5491.25,No
CUST-0228,Male,1,Yes,No,35,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),54.03,1897.33,No
CUST-0229,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,34.59,1270.75,No
CUST-0230,Male,0,No,No,24,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),68.88,1653.9,Yes
CUST-0231,Female,1,Yes,No,17,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),101.85,1743.72,No
CUST-0232,Female,0,Yes,No,65,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.07,5474.72,Yes
CUST-0233,Female,0,Yes,No,53,No,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,52.18,2803.69,No
CUST-0234,Male,0,No,No,34,Yes,Yes,No,Yes,No,No,Yes,No,No,Two year,No,Electronic check,112.49,3880.75,No
CUST-0235,Female,0,No,No,60,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,110.13,6597.97,No
CUST-0236,Female,0,No,No,40,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,One year,No,Credit card (automatic),39.14,1539.45,No
CUST-0237,Female,0,No,No,32,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),21.98,666.26,No
CUST-0238,Male,1,No,No,67,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,No,Mailed check,92.87,6310.25,No
CUST-0239,Male,0,No,No,32,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,Yes,Electronic check,101.59,3228.27,No
CUST-0240,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),115.75,1537.42,No
CUST-0241,Male,0,Yes,Yes,20,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,107.87,2147.92,Yes
CUST-0242,Male,0,No,Yes,47,No,No,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,78.65,3684.37,No
CUST-0243,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,71.54,1321.02,No
CUST-0244,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,20.81,97.16,Yes
CUST-0245,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,42.91,294.46,No
CUST-0246,Male,0,Yes,No,66,Yes,No,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.42,4202.07,No
CUST-0247,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,81.48,1326.81,No
CUST-0248,Male,0,Yes,No,32,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),74.28,2381.49,Yes
CUST-0249,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),93.01,4409.1,No
CUST-0250,Female,1,No,No,58,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),46.26,2652.58,Yes
CUST-0251,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,One year,No,Mailed check,75.06,1630.27,Yes
CUST-0252,Male,0,Yes,No,29,Yes,No,No,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,26.9,773.04,Yes
CUST-0253,Male,0,No,No,37,Yes,No,No,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),59.78,2341.44,No
CUST-0254,Male,1,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),93.77,4607.79,Yes
CUST-0255,Female,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Electronic check,88.03,4787.04,No
CUST-0256,Male,1,No,No,7,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,Two year,No,Mailed check,118.05,820.03,No
CUST-0257,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,46.07,1208.96,Yes
CUST-0258,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,68.32,1746.11,No
CUST-0259,Female,0,Yes,No,20,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,51.28,947.16,No
CUST-0260,Female,0,No,No,29,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),62.5,1786.08,No
CUST-0261,Male,1,No,No,27,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,104.55,2804.57,Yes
CUST-0262,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,87.11,5497.07,No
CUST-0263,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),107.13,7340.9,No
CUST-0264,Female,0,Yes,No,60,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,38.55,2322.54,No
CUST-0265,Female,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Two year,No,Credit card (automatic),106.21,5002.28,No
CUST-0266,Male,0,No,Yes,18,Yes,No,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,24.04,451.94,Yes
CUST-0267,Male,0,Yes,Yes,3,No,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),107.75,235.5,Yes
CUST-0268,Female,0,No,No,34,Yes,No,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Electronic check,51.24,1659.03,No
CUST-0269,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),49.77,3060.66,No
CUST-0270,Female,0,Yes,No,48,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Two year,No,Electronic check,69.72,3327.9,No
CUST-0271,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,113.01,1714.57,Yes
CUST-0272,Male,0,Yes,No,43,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,22.83,947.2,No
CUST-0273,Female,1,Yes,No,29,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,53.58,1485.41,No
CUST-0274,Female,0,No,Yes,45,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,104.51,4727.34,No
CUST-0275,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),58.0,311.88,Yes
CUST-0276,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,38.11,1356.93,No
CUST-0277,Female,1,No,Yes,23,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),60.9,1305.7,Yes
CUST-0278,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,56.94,2550.44,No
CUST-0279,Female,0,Yes,Yes,52,Yes,Yes,No,No,Yes,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),110.46,5760.35,No
CUST-0280,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,Two year,Yes,Mailed check,94.96,5643.18,No
CUST-0281,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),69.02,4366.91,No
CUST-0282,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No,Yes,No,No,No,Two year,No,Mailed check,117.83,3708.65,No
CUST-0283,Female,1,No,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.99,2087.92,No
CUST-0284,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,No,Mailed check,23.88,1561.82,No
CUST-0285,Male,0,Yes,No,17,Yes,No phone service,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.49,719.18,No
CUST-0286,Male,1,No,No,24,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),62.04,1556.74,No
CUST-0287,Female,1,Yes,No,53,Yes,Yes,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),33.85,1802.38,No
CUST-0288,Male,0,No,No,57,Yes,No phone service,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,113.7,6512.43,Yes
CUST-0289,Male,0,No,Yes,66,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.45,6270.19,No
CUST-0290,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.1,1967.45,Yes
CUST-0291,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,One year,No,Electronic check,77.67,1766.39,No
CUST-0292,Male,1,No,Yes,31,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,90.87,2801.82,Yes
CUST-0293,Male,0,No,No,46,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),113.07,5210.81,No
CUST-0294,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,One year,No,Electronic check,107.05,2318.23,No
CUST-0295,Male,0,Yes,No,65,Yes,No,No,No,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.03,4553.2,No
CUST-0296,Female,0,No,Yes,26,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,No,Mailed check,96.24,2561.13,No
CUST-0297,Female,0,No,No,1,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.78,0.0,Yes
CUST-0298,Male,0,No,No,16,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Credit card (automatic),73.82,1075.27,No
CUST-0299,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),29.59,1009.18,No
CUST-0300,Male,1,No,No,8,Yes,No,No,No,No,Yes,No,No,Yes,One year,No,Electronic check,30.74,172.74,No
CUST-0301,Male,0,No,No,42,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,No,Electronic check,71.48,2983.16,No
CUST-0302,Female,0,Yes,No,47,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),45.16,2152.94,No
CUST-0303,Male,0,Yes,Yes,38,No,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),20.12,761.6,No
CUST-0304,Male,0,No,Yes,41,Yes,No,No,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),91.01,3727.75,No
CUST-0305,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,21.28,535.62,No
CUST-0306,Female,0,No,No,49,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,78.12,3953.82,Yes
CUST-0307,Female,0,No,Yes,24,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,72.46,1828.07,No
CUST-0308,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,115.85,2629.86,Yes
CUST-0309,Female,0,Yes,No,12,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),66.91,855.46,Yes
CUST-0310,Male,0,No,No,59,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),24.42,1466.06,No
CUST-0311,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,73.72,441.34,Yes
CUST-0312,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),102.95,5719.81,No
CUST-0313,Male,0,Yes,No,35,Yes,No,No,No,No,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),118.68,4176.37,No
CUST-0314,Female,0,Yes,No,44,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.46,2688.94,No
CUST-0315,Male,0,Yes,Yes,19,Yes,No,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.35,937.67,No
CUST-0316,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.57,6974.13,No
CUST-0317,Male,0,No,No,7,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),37.32,311.23,No
CUST-0318,Female,1,No,No,15,Yes,Yes,No,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.16,1164.01,No
CUST-0319,Male,0,No,Yes,13,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),58.98,728.66,No
CUST-0320,Female,0,No,No,14,Yes,No,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.15,349.0,No
CUST-0321,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),53.08,3442.98,No
